category,drop,target,task,train_path,valid_path,test_path,model,gpu,cross_f,exp_id,train time (sec),logloss_val,logloss_test,log_path,nu,cross_type,opt_params,nn_model,auc_val,auc_test
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Credit_Mix_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [1, 2, 4]]",83822383707615627396,10.35325312614441,2.0479778058401177,2.0653217300201456,/dnn2lr/models/lgb/output/83822383707615627396/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_Payment_of_Min_Amount_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2, 4], [1, 3, 4]]",88454074674273391752,10.462125062942505,2.03718488588397,2.0651075651918847,/dnn2lr/models/lgb/output/88454074674273391752/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4]]",41883643929680833943,8.9409658908844,1.9840691564870727,1.9888725779056549,/dnn2lr/models/lgb/output/41883643929680833943/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_', 'v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v3_v66_v110_v75_v24_v91_v30_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]]",02592593510386879772,5.284512042999268,0.5013924456041838,0.4868582558358709,/dnn2lr/models/lgb/output/02592593510386879772/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6940041118513443,0.7312296373117827
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v113_', 'v3_v38_', 'v112_v113_', 'v3_v113_', 'v38_v56_', 'v47_v113_', 'v113_v56_', 'v112_v56_', 'v113_v125_', 'v38_v125_', 'v72_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[14, 19], [2, 14], [18, 19], [2, 19], [14, 21], [13, 19], [19, 21], [18, 21], [19, 20], [14, 20], [16, 18]]",64458838667014984173,6.072052717208862,0.5020153987780214,0.486418081395328,/dnn2lr/models/lgb/output/64458838667014984173/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6928862724831762,0.7330806240154977
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v56_', 'v112_v113_', 'v30_v56_', 'v38_v112_', 'v72_v112_', 'v30_v112_', 'v72_v56_', 'v38_v56_', 'v72_v113_', 'v3_v30_', 'v110_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 21], [18, 19], [8, 21], [14, 18], [16, 18], [8, 18], [16, 21], [14, 21], [16, 19], [2, 8], [4, 18]]",49492401036696297735,5.870469093322754,0.5006707930325397,0.4876230978096524,/dnn2lr/models/lgb/output/49492401036696297735/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6971778768916201,0.7325217202007652
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v113_', 'v38_v113_', 'v110_v113_', 'v129_v112_v113_', 'v129_v112_', 'v38_v112_', 'v47_v112_', 'v129_v113_', 'v3_v56_', 'v38_v113_v125_', 'v38_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 19], [14, 19], [4, 19], [12, 18, 19], [12, 18], [14, 18], [13, 18], [12, 19], [2, 21], [14, 19, 20], [14, 20]]",46258068873319759676,6.185941219329834,0.5006795733076121,0.4872983143789073,/dnn2lr/models/lgb/output/46258068873319759676/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.695605037579625,0.733479316889902
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Credit_Mix_Payment_of_Min_Amount_', 'Month_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [2, 4], [0, 2, 3, 4]]",82717464945490275123,9.19869351387024,2.169659884295293,2.16917525590087,/dnn2lr/models/lgb/output/82717464945490275123/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [1, 3], [1, 4]]",28988703240582048592,8.672518491744995,1.90671270227858,1.9231783692464235,/dnn2lr/models/lgb/output/28988703240582048592/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [1, 3, 4]]",34005364184437348402,10.144246578216553,2.0414891702362468,2.063924877035121,/dnn2lr/models/lgb/output/34005364184437348402/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4]]",27669834791641668364,8.923772811889648,1.9840691564870727,1.9888725779056549,/dnn2lr/models/lgb/output/27669834791641668364/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v72_v112_v56_', 'v3_v112_', 'v3_v110_v38_v72_v112_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v38_v72_v112_v56_', 'v3_v110_v107_v38_v72_v112_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v71_v38_v72_v112_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 16, 18, 21], [2, 18], [2, 4, 14, 16, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 14, 16, 18, 21], [2, 4, 9, 14, 16, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 11, 14, 16, 18, 21]]",23027433824371500080,6.406764268875122,0.5034921193122863,0.4887919081201156,/dnn2lr/models/lgb/output/23027433824371500080/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6915016121602948,0.733927846373607
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v110_', 'v3_v71_', 'v3_v38_', 'v110_v62_', 'v3_v62_', 'v3_v71_v72_', 'v72_v112_', 'v3_v72_v112_', 'v3_v110_v62_', 'v71_v72_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[2, 16], [2, 4], [2, 11], [2, 14], [4, 10], [2, 10], [2, 11, 16], [16, 18], [2, 16, 18], [2, 4, 10], [11, 16]]",56827562812944865907,5.690890550613403,0.5001170884418701,0.4872362052400907,/dnn2lr/models/lgb/output/56827562812944865907/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6980569817213603,0.7325822579224921
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v72_v56_', 'v3_v38_v72_', 'v3_v38_', 'v3_v72_v112_', 'v3_v112_', 'v72_v112_', 'v3_v72_v112_v56_', 'v3_v56_', 'v3_v71_v72_', 'v3_v71_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[2, 16], [2, 16, 21], [2, 14, 16], [2, 14], [2, 16, 18], [2, 18], [16, 18], [2, 16, 18, 21], [2, 21], [2, 11, 16], [2, 11]]",95334314134310381940,5.949490070343018,0.5011668168034936,0.4867166551575064,/dnn2lr/models/lgb/output/95334314134310381940/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6961049757895093,0.7305667798334785
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v3_v72_', 'v110_v72_', 'v129_v72_', 'v3_v110_v72_v112_', 'v31_v3_v110_v62_v72_v112_', 'v31_v110_v107_v62_v72_v112_v113_', 'v31_v110_v107_v62_v72_v112_', 'v31_v110_v107_v62_v47_v72_v112_', 'v3_v110_v62_v72_', 'v31_v110_v62_v72_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 18], [2, 16], [4, 16], [12, 16], [2, 4, 16, 18], [0, 2, 4, 10, 16, 18], [0, 4, 9, 10, 16, 18, 19], [0, 4, 9, 10, 16, 18], [0, 4, 9, 10, 13, 16, 18], [2, 4, 10, 16], [0, 4, 10, 16, 18]]",61151642811794763627,6.172959089279175,0.502146946048098,0.4844476307382186,/dnn2lr/models/lgb/output/61151642811794763627/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6922206244172069,0.7378716649218757
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [0, 1, 2, 3, 4], [1, 2, 3]]",44547951788059647108,10.958986282348633,2.0522504872136884,2.080184620137016,/dnn2lr/models/lgb/output/44547951788059647108/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [1, 3], [3, 4]]",01962909636377440845,8.19916820526123,1.911083776131272,1.929907569721341,/dnn2lr/models/lgb/output/01962909636377440845/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Occupation_Credit_Mix_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 2], [1, 3], [1, 2, 3]]",26706462383335268324,9.983172416687012,1.998600764476827,2.0263602342804274,/dnn2lr/models/lgb/output/26706462383335268324/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 3], [1, 4]]",36904309957948210975,9.559999227523804,2.0014978302855577,2.0075669489776096,/dnn2lr/models/lgb/output/36904309957948210975/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]]",62058596617451353863,5.43071174621582,0.5013924456041838,0.4868582558358709,/dnn2lr/models/lgb/output/62058596617451353863/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.6940041118513443,0.7312296373117827
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v56_', 'v3_v47_', 'v3_v112_', 'v72_v112_', 'v3_v30_', 'v3_v52_', 'v3_v72_v112_', 'v3_v125_', 'v52_v72_', 'v72_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[2, 16], [2, 21], [2, 13], [2, 18], [16, 18], [2, 8], [2, 15], [2, 16, 18], [2, 20], [15, 16], [16, 21]]",22831172949672104023,5.890358209609985,0.4996979206933507,0.4873105345840255,/dnn2lr/models/lgb/output/22831172949672104023/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.698714203862444,0.731808720367091
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v112_', 'v3_v72_', 'v3_v72_v112_', 'v3_v52_', 'v3_v56_', 'v112_v56_', 'v52_v112_', 'v3_v38_', 'v3_v125_', 'v3_v72_v56_', 'v3_v66_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[2, 18], [2, 16], [2, 16, 18], [2, 15], [2, 21], [18, 21], [15, 18], [2, 14], [2, 20], [2, 16, 21], [2, 3, 18]]",60588890998697929620,5.7750091552734375,0.5003873590699264,0.4867508180824418,/dnn2lr/models/lgb/output/60588890998697929620/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.6971610250418487,0.7321688892367599
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v56_', 'v3_v47_', 'v3_v112_', 'v3_v110_', 'v3_v52_', 'v110_v56_', 'v3_v30_', 'v3_v62_', 'v3_v38_', 'v3_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[2, 16], [2, 21], [2, 13], [2, 18], [2, 4], [2, 15], [4, 21], [2, 8], [2, 10], [2, 14], [2, 20]]",07487810138275615863,6.7245800495147705,0.502290588101106,0.4859801435718934,/dnn2lr/models/lgb/output/07487810138275615863/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.6935743896821741,0.7324367227934916
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Month_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [0, 2, 3, 4], [0, 1, 2, 3, 4]]",29253262153715577695,9.763299942016602,2.1263418870658746,2.122126989904791,/dnn2lr/models/lgb/output/29253262153715577695/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [0, 1]]",18711094880116706306,8.145604133605957,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/18711094880116706306/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,,
